STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRO,Faroe Islands,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FSM,"Micronesia, Fed. Sts.",UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,2696.17300382558,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GAB,Gabon,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GGY,Guernsey,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GHA,Ghana,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GIB,Gibraltar,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GIN,Guinea,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GLP,Guadeloupe,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GMB,"Gambia, The",UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNB,Guinea-Bissau,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNQ,Equatorial Guinea,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRC,Greece,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRL,Greenland,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUF,French Guiana,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUM,Guam,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HKG,"Hong Kong SAR, China",UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HMD,Heard Island and McDonald Islands,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HND,Honduras,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,22.4831393905176,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HRV,Croatia,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HTI,Haiti,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,132.850043784803,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDN,Indonesia,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,5813.74525462578,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IMN,Isle of Man,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IND,India,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,834.556690125691,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRL,Ireland,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRN,"Iran, Islamic Rep.",UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,624.066064847942,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRQ,Iraq,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISR,Israel,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JAM,Jamaica,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,3.27937901531467,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JEY,Jersey,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JOR,Jordan,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,389.468085813016,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KEN,Kenya,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KHM,Cambodia,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,46.9005840392121,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KIR,Kiribati,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,1213.23060310513,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KNA,St. Kitts and Nevis,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KOR,"Korea, Rep.",UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KWT,Kuwait,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.674570083356883,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBN,Lebanon,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBR,Liberia,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBY,Libya,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCA,St. Lucia,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LKA,Sri Lanka,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTU,Lithuania,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LVA,Latvia,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAF,St. Martin (French part),UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAR,Morocco,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MCO,Monaco,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDG,Madagascar,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,1992.01813904207,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
